SystemDate,AccountNumber,OfficeRR,Currency,SecurityType,Symbol,CUSIP,Sedol,SecurityDescription,TodayUnrealizedPL,TodayRealizedPL,TodayCouponInterest,TodayFundingInterest,TodayTotalPL,MTDUnrealizedPL,MTDRealizedPL,MTDCouponInterest,MTDFundingInterest,MTDTotalPL
10/20/2023,66TX0910,TX27,USD,Collateralized Debt Obligations,,3137BDCW4,,FHLMC REMIC SERIES K-039 A-2 TRANCHE A-2    TRANCHE  A-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX0910,TX27,USD,Collateralized Debt Obligations,,3137BN6G4,,FHLMC REMIC SERIES K-053 A-2 TRANCHE A-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX0910,TX27,USD,Collateralized Debt Obligations,,3137BSP72,,FHLMC REMIC SERIES K-058 A-2 TRANCHE A-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX0910,TX27,USD,Collateralized Debt Obligations,,3137FARE0,,FHLMC REMIC SERIES K-727 A-2 TRANCHE A-2    TRANCHE  A-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX0910,TX27,USD,Mortgage-Backed and Government Agencies,,3138WQCD2,,FNMA POOL AT2767 2.50000% MATURITY 05/01/2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX0910,TX27,USD,Mortgage-Backed and Government Agencies,,36213NF27,,GNMA POOL 559185 7.00000% MATURITY 06/15/2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX0910,TX27,USD,Collateralized Debt Obligations,,38374MLX5,,GNMA REMIC TRUST 2005-93 BH TRANCHE BHTRANCTRANCHE  BH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX0922,TX12,USD,Municipal Bonds,,66285WG42,,NORTH TEX TWY AUTH REV REF SECOND TIER SYS BDS  2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX0927,TX24,USD,Corporate Bonds,,53069QAB5,,LIBERTY LATIN AMERICA LTD 2.000% 07/15/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX0928,TX24,USD,Corporate Bonds,,53069QAB5,,LIBERTY LATIN AMERICA LTD 2.000% 07/15/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX0929,TX24,USD,Corporate Bonds,,53069QAB5,,LIBERTY LATIN AMERICA LTD 2.000% 07/15/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX0930,TX59,USD,Corporate Bonds,,S*BGT0PW9,BGT0PW9,FED REP OF NIGERIA   7.625 11/21/25 ISS 11/21/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX0933,TX26,USD,Treasury Notes,,91282CHT1,BRT3QG6,US TREAS NOTE 9 YEAR 10 MONTH MATURITY 08/15/33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-825.5433,0.0,-825.5433
10/20/2023,66TX0948,TX12,USD,Municipal Bonds,,68285TFD6,,ONSLOW CNTY N C LTD OBLIG BDS                      2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX0948,TX12,USD,Municipal Bonds,,987729AS9,,YOUNGSVILLE LA SALES TAX DIST BDS                      2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX0951,TX35,USD,Treasury Notes,,912828XX3,BF1TTF8,UNITED STATES TREAS NTS 0.000% 06/30/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX0951,TX35,USD,Treasury Notes,,91282CDA6,BMCV822,US TREAS 2 YR NOTE MATURITY 093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX0954,TX12,USD,Municipal Bonds,,73358WS70,,PORT AUTH N Y & N J CONSOLIDATED BDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX0959,TX24,USD,Convertible Corporate Bonds,,81141RAG5,,SEA LTD 0.250% 09/15/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX8000,TX80,USD,Municipal Bonds,,20753BAB8,,FANNIE MAE CAS,-5.66,0.0,0.0,0.0,-5.66,2488.16,0.0,0.0,0.0,2488.16
10/20/2023,66TX8000,TX80,USD,Municipal Bonds,,207942AB9,,FANNIE MAE-CAS,0.0,0.0,102.0819,0.0,102.0819,0.0,0.0,748.6006,0.0,748.6006
10/20/2023,66TX8000,TX80,USD,Mortgage-Backed and Government Agencies,,31325VB94,,**UNKNOWN**,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX8000,TX80,USD,Collateralized Debt Obligations,,3136B8VB2,,FNMA REMIC TRUST 2020-14 AI INT ONLY  TRANCTRANCHE  AI,0.0,5076.1835,0.0,0.0,5076.1835,0.0,5076.1835,0.0,0.0,5076.1835
10/20/2023,66TX8000,TX80,USD,Collateralized Debt Obligations,,3136B9PY7,,FNMA REMIC TRUST 2020-32 IA INT ONLY  TRANCTRANCHE  IA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX8000,TX80,USD,Collateralized Debt Obligations,,3136BBP89,,FNMA REMIC TRUST 2020-62 IK INT ONLY  TRANCTRANCHE  IK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX8000,TX80,USD,Collateralized Debt Obligations,,3136BCMA5,,FNMA REMIC TRUST 2020-76 GI INT ONLY  TRANCTRANCHE  GI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX8000,TX80,USD,Collateralized Debt Obligations,,38376KXE6,,GNMA REMIC TRUST 2009-87 TS INT ONLY  VAR  TRANCHE  TS,0.0,61704.0644,0.0,0.0,61704.0644,0.0,61704.0644,0.0,0.0,61704.0644
10/20/2023,66TX8000,TX80,USD,Collateralized Debt Obligations,,38376LWM7,,GNMA REMIC TRUST 2011-81 FT VAR       VAR CTRANCHE  FT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX8000,TX80,USD,Collateralized Debt Obligations,,38380HUQ3,,GNMA REMIC TRUST 2017-156 SC INT ONLY  VAR  TRANCHE  SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.0895,0.0,1315.0895
10/20/2023,66TX8000,TX80,USD,Collateralized Debt Obligations,,38382AFE0,,GNMA REMIC SERIES 2019-128 IA INT ONLY  TRANCTRANCHE  IA,0.0,0.0,0.0,0.0,0.0,0.0,2613.0638,3402.7779,0.0,6015.8417
10/20/2023,66TX8000,TX80,USD,Treasury Bills,,912796CR8,BMTTP62,US TREAS BILL 42 DAY MATURITY 09/21/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX8000,TX80,USD,Treasury Bills,,912796YT0,BQHN616,US TREAS BILL 13 WEEK MATURITY 11/02/23,286.0,0.0,0.0,0.0,286.0,1908.8875,235.2144,0.0,0.0,2144.1019
10/20/2023,66TX8000,TX80,USD,Treasury Bills,,912797GS0,BQB7DW4,US TREAS BILL 4 WEEK MATUIRTY 09/12/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX8000,TX80,USD,Treasury Bills,,912797GV3,BQRGZD0,US TREAS BILL 4 WEEK MATURITY 10/03/23,0.0,0.0,0.0,0.0,0.0,0.0,127.5,0.0,0.0,127.5
10/20/2023,66TX8671,TX24,USD,Corporate Bonds,,53069QAB5,,LIBERTY LATIN AMERICA LTD 2.000% 07/15/24,-7500.0,0.0,0.0,0.0,-7500.0,-7500.0,0.0,0.0,0.0,-7500.0
10/20/2023,66TX8724,TX36,USD,Municipal Bonds,,650010CJ8,,NEW YORK ST TWY AUTH GEN REV J 2019 B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX8754,TX24,USD,Corporate Bonds,,05351XAB7,,AVAYA HLDGS CORP 2.250% 06/15/23 DO NOT USE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX8768,TX20,USD,Municipal Bonds,,187145PS0,,CLIFTON TEX HIGHER ED FIN CORP VAR RATE BDS             2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX8768,TX20,USD,Municipal Bonds,,930864DW0,,WAKE CNTY N C GO PUB IMPT BDS          2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX8778,TX20,USD,Collateralized Debt Obligations,,225470VC4,,CSMC MTG TRUST 2006-1 3-A-12 TRANCHE 3-A-12 TRANCHE  3-A-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX8783,TX20,USD,Municipal Bonds,,25476FUL0,,DISTRICT COLUMBIA GO REF BDS               2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX8800,TX36,USD,Municipal Bonds,,646039YS0,,NEW JERSEY ST COVID 19 GO EMERGENCY BD 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX8834,TX36,USD,,,59333FSQ4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX8865,TX01,USD,Municipal Bonds,,153476DC7,,CENTRAL FLA EXPWY AUTH SR LIEN BDS                      2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX8880,TX01,USD,Corporate Bonds,,35640YAA5,,FREEDOM MORTGAGE CORPORATION 8.125% 11/15/24 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX8882,TX01,USD,Corporate Bonds,,699374AB0,,PARATEK PHARMACEUTICALS INC 4.750% 05/01/24,0.0,0.0,0.0,0.0,0.0,0.0,172.38,0.0,0.0,172.38
10/20/2023,66TX8887,TX01,USD,Corporate Bonds,,74251VAL6,,PRINCIPAL FINL GROUP INC VAR 05/15/55 DO NOT USE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX8889,TX01,USD,Corporate Bonds,,U44927AV0,BKDVN77,ICAHN ENTERPRISES LP 5.250% 05/15/27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX8891,TX01,USD,Corporate Bonds,,53069QAB5,,LIBERTY LATIN AMERICA LTD 2.000% 07/15/24,-46625.0,0.0,0.0,0.0,-46625.0,9375.0,0.0,0.0,0.0,9375.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,00164VAD5,BYZVZ33,AMC NETWORKS INC 5.000% 04/01/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,00827BAB2,BP95GC4,AFFIRM HLDGS INC 0.000% 11/15/26,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,030981AH7,,AMERIGAS PARTNERS L P 5.625% 05/20/24 DO NOT USE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,032359AE1,BSJRS81,AMTRUST FINL SVCS INC 6.125% 08/15/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,038522AR9,,ARAMARK SVCS INC SR NT 144A SR GLBL 144A 25 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,038923AZ1,BM8PRP4,ARBOR REALTY TRUST INC 7.500% 08/01/25 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,05351XAB7,,AVAYA HLDGS CORP 2.250% 06/15/23 DO NOT USE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,05990KAC0,BWT1YD8,BANC OF CALIFORNIA INC 5.250% 04/15/25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,06368BQ68,,BANK MONTREAL QUE VAR 10/05/28 DO NOT USE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,09257WAC4,BFWMKH5,BLACKSTONE MTG TR INC 4.750% 03/15/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,09257WAE0,BMZQQW0,BLACKSTONE MORTGAGE TRUST INC 5.500% 03/15/27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,144523AC1,,CARRINGTON HLDG COMPANY LLC 8.000% 01/01/26 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,144577AJ2,,CARRIZO OIL & GAS INC 8.250% 07/15/25 DO NOT USE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,163072AA9,BKP8Q88,CHEESECAKE FACTORY INC SR NT C ONV,0.0,0.0,0.0,0.0,0.0,0.0,1076.0,0.0,0.0,1076.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,21871NAB7,BMCRWJ5,CORECIVIC INC 8.250% 04/15/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,23331ABH1,,D R HORTON INC 5.750% 08/15/23 DO NOT USE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,252131AL1,BR0ZTL7,DEXCOM INC 0.375% 05/15/28 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,25470XAL9,B9WGB72,DISH DBS CORP 5.000% 03/15/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,26884LAK5,BMD5889,EQT CORPORATION 1.750% 05/01/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,26885BAD2,,EQT MIDSTREAM PARTNERS LP 0.000% 07/15/23 DO NOT USE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,282914AB6,BKPX542,8X8 INC NEW 0.500% 02/01/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,29082HAA0,,EMBRAER NETHERLANDS FIN 5.050% 06/15/25 DO NOT USE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,29355AAK3,BNHNMT5,ENPHASE ENERGY INC 0.000% 03/01/28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,30063PAC9,BLH8Z42,EXACT SCIENCES CORP 0.375% 03/01/28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,302301AE6,BFZ9DH4,EZCORP INC 2.000% 05/01/25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,302301AF3,BFM3DY6,EZCORP INC 2.875% 07/01/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,30251GAW7,,FMG RESOURCES AUGUST 2006 PTY 5.125% 05/15/24 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,317386AA8,BMHTWZ2,FINANCE OF AMERICA FUNDING LLC 7.875% 11/15/25 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,33938JAB2,BFYKZC7,FLEXION THERAPEUTICS INC 3.375% 05/01/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,369604BP7,,GENERAL ELECTRIC CO VAR 02/21/67 DO NOT USE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,369604BQ5,,GENERAL ELECTRIC CO VAR 02/21/67 DO NOT USE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,37045XCL8,BGB6GB1,GENERAL MTRS FINL CO INC 4.150% 06/19/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,373334KM2,BL71SS6,GEORGIA PWR CO 2.100% 07/30/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,38741LAC1,BGHKHT2,GRANITE PT MTG TR INC 6.375% 10/01/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,393657AK7,BD966D4,GREENBRIER COS INC 2.875% 02/01/24,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,-16.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,395366AB3,,GREENLIGHT CAP RE LTD 4.000% 08/01/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,42703MAD5,,HERBALIFE LTD 2.625% 03/15/24,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,150.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,43940TAB5,BJP0MK1,HOPE BANCORP INC 2.000% 05/15/38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,44055PAA4,,HORIZON PHARMA USA INC 5.500% 08/01/27 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,452327AK5,BK5TXS0,ILLUMINA INC 0.000% 08/15/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,45845PAA6,BD9WSM5,INTERCEPT PHARMACEUTICALS INC 3.250% 07/01/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,46122TAA0,BG21KJ1,INTREXON CORP 3.000% 07/01/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,483548AF0,BF50X11,KAMAN CORP 3.250% 05/01/24,0.0,0.0,0.0,0.0,0.0,0.0,446.25,0.0,0.0,446.25
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,48576UAA4,BK1K042,KARYOPHARM THERAPEUTICS INC 3.000% 10/15/25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,53069QAB5,,LIBERTY LATIN AMERICA LTD 2.000% 07/15/24,0.0,1875.0,0.0,0.0,1875.0,0.0,5625.0,0.0,0.0,5625.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,530715AG6,2519311,LIBERTY MEDIA CORP SR EXCH DEB 4%29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,549498AA1,BP83LF7,LUCID GROUP INC 1.250% 12/15/26 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,55272XAA0,BJ0LZ77,MFA FINL INC 6.250% 06/15/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,565788AB2,BLC87P2,MARATHON DIGITAL HOLDINGS INC 1.000% 12/01/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,594972AC5,BMF5CD0,MICROSTRATEGY INC 0.750% 12/15/25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,62913TAJ1,,NGL ENERGY PARTNERS LP 7.500% 11/01/23 DO NOT USE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,62914VAH9,,NIO INC 0.000% 10/15/30 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,65441VAA9,,NINE ENERGY SVC INC 8.750% 11/01/23 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,670704AL9,BN44P70,NUVASIVE INC 1.000% 06/01/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,675232AA0,BSSWDV5,OCEANEERING INTL INC 4.650% 11/15/24,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,125.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,69073TAR4,BZ56Z57,OWENS-BROCKWAY GLASS CONTAINER 5.875% 08/15/23 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,69318FAG3,,PBF HLDG CO LLC / PBF FIN CORP 7.250% 06/15/25 DO NOT USE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,69331CAH1,BLCC3Z6,PG&E CORP 5.000% 07/01/28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,69889MAA0,,PAR PETROLEUM LLC / PAR PETR 7.750% 12/15/25 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,699374AB0,,PARATEK PHARMACEUTICALS INC 4.750% 05/01/24,0.0,0.0,0.0,0.0,0.0,0.0,48.1,-6.7291,0.0,41.3709
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,703343AB9,BJQTFT7,PATRICK INDS INC 1.000% 02/01/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,70932AAD5,BMFKHC9,PENNYMAC CORP 5.500% 11/01/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,70932AAF0,BJLKQN6,PENN STAR OIL CORP 0.000% 03/15/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,733174AK2,,POPULAR INC 6.125% 09/14/23 DO NOT USE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,74251VAL6,,PRINCIPAL FINL GROUP INC VAR 05/15/55 DO NOT USE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,744320AM4,,PRUDENTIAL FINL INC VAR 06/15/43 DO NOT USE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Municipal Bonds,,74526QKW1,,PUERTO RICO ELEC PWR AUTH PWR PWR REV BDS              TT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Municipal Bonds,,74526QKX9,,PUERTO RICO ELEC PWR AUTH PWR PWR REV BDS              TT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,749772AD1,BMHZT37,RWT HLDGS INC 5.750% 10/02/25,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,500.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,758075AC9,BF953L2,REDWOOD TR INC 4.750% 08/15/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,758075AE5,,REDWOOD TRUST INC 7.750% 06/15/27 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,767754AJ3,2770550,RITE AID CORP 7.700% 02/15/27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99AP,TX13,USD,Convertible Corporate Bonds,,81141RAG5,,SEA LTD 0.250% 09/15/26,0.0,0.0,0.0,0.0,0.0,0.0,2711.625,0.0,0.0,2711.625
10/20/2023,66TX99AP,TX13,USD,Corporate Bonds,,848637AC8,BK6H4B3,SPLUNK INC 0.500% 09/15/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
